N,BlockSize,RunID,Time_ms
256,64,67,0.032407
256,64,68,0.039111
256,64,69,0.034362
256,64,70,0.031289
256,64,71,0.032686
256,64,72,0.032477
256,64,73,0.032407
256,64,74,0.032476
256,64,75,0.032406
256,64,76,0.032406
256,64,77,0.032406
256,64,78,0.032406
256,64,79,0.032686
256,64,80,0.032406
256,64,81,0.032406
256,64,82,0.032895
256,64,83,0.035759
256,64,84,0.032337
256,64,85,0.030939
256,64,86,0.031918
256,64,87,0.032197
256,64,88,0.031918
256,64,89,0.042045
256,64,90,0.032965
256,64,91,0.032476
256,64,92,0.031917
256,64,93,0.031987
256,64,94,0.032686
256,64,95,0.032266
256,64,96,0.032476
256,64,97,0.032407
256,64,98,0.032406
256,64,99,0.032406
256,64,100,0.031917
256,128,1,0.033175
256,128,2,0.033244
256,128,3,0.032895
256,128,4,0.032406
256,128,5,0.032826
256,128,6,0.032896
256,128,7,0.032826
256,128,8,0.032407
256,128,9,0.032825
256,128,10,0.032406
256,128,11,0.032965
256,128,12,0.031987
256,128,13,0.031918
256,128,14,0.032965
256,128,15,0.032895
256,128,16,0.031498
256,128,17,0.032686
256,128,18,0.041765
256,128,19,0.033384
256,128,20,0.032895
256,128,21,0.032895
256,128,22,0.032895
256,128,23,0.032895
256,128,24,0.033174
256,128,25,0.033175
256,128,26,0.031917
256,128,27,0.032895
256,128,28,0.032965
256,128,29,0.032895
256,128,30,0.032476
256,128,31,0.032895
256,128,32,0.033174
256,128,33,0.032826
256,128,34,0.032825
256,128,35,0.033384
256,128,36,0.032895
256,128,37,0.031498
256,128,38,0.033384
256,128,39,0.032965
256,128,40,0.033733
256,128,41,0.03534
256,128,42,0.032895
256,128,43,0.032476
256,128,44,0.032895
256,128,45,0.032965
256,128,46,0.033384
256,128,47,0.044628
256,128,48,0.033105
256,128,49,0.032965
256,128,50,0.032965
256,128,51,0.032895
256,128,52,0.033385
256,128,53,0.032896
256,128,54,0.032896
256,128,55,0.033175
256,128,56,0.033244
256,128,57,0.032825
256,128,58,0.033384
256,128,59,0.033384
256,128,60,0.032895
256,128,61,0.033384
256,128,62,0.032825
256,128,63,0.033105
256,128,64,0.032965
256,128,65,0.033454
256,128,66,0.033384
256,128,67,0.032895
256,128,68,0.033873
256,128,69,0.033315
256,128,70,0.033315
256,128,71,0.033314
256,128,72,0.033384
256,128,73,0.033384
256,128,74,0.033314
256,128,75,0.033384
256,128,76,0.040647
256,128,77,0.033384
256,128,78,0.033175
256,128,79,0.032756
256,128,80,0.033384
256,128,81,0.032406
256,128,82,0.033314
256,128,83,0.032825
256,128,84,0.033384
256,128,85,0.033244
256,128,86,0.033105
256,128,87,0.032965
256,128,88,0.032896
256,128,89,0.033385
256,128,90,0.032965
256,128,91,0.032965
256,128,92,0.032895
256,128,93,0.031708
256,128,94,0.033244
256,128,95,0.033384
256,128,96,0.032965
256,128,97,0.033314
256,128,98,0.036737
256,128,99,0.033384
256,128,100,0.032965
512,8,1,0.115308
512,8,2,0.118381
512,8,3,0.104622
512,8,4,0.104483
512,8,5,0.108743
512,8,6,0.112515
512,8,7,0.119708
512,8,8,0.109023
512,8,9,0.109023
512,8,10,0.108604
512,8,11,0.108883
512,8,12,0.109231
512,8,13,0.104623
512,8,14,0.104971
512,8,15,0.131232
512,8,16,0.106089
512,8,17,0.104413
512,8,18,0.129346
512,8,19,0.106927
512,8,20,0.113003
512,8,21,0.108883
512,8,22,0.108533
512,8,23,0.108603
512,8,24,0.116775
512,8,25,0.106299
512,8,26,0.108673
512,8,27,0.109023
512,8,28,0.108953
512,8,29,0.109161
512,8,30,0.108883
512,8,31,0.109092
512,8,32,0.108883
512,8,33,0.124108
512,8,34,0.106717
512,8,35,0.104343
512,8,36,0.108812
512,8,37,0.109232
512,8,38,0.108394
512,8,39,0.108813
512,8,40,0.109162
512,8,41,0.109231
512,8,42,0.116565
512,8,43,0.109092
512,8,44,0.109092
512,8,45,0.108743
512,8,46,0.109092
512,8,47,0.109092
512,8,48,0.113911
512,8,49,0.104692
512,8,50,0.115308
512,8,51,0.118869
512,8,52,0.108673
512,8,53,0.104971
512,8,54,0.104692
512,8,55,0.114121
512,8,56,0.108743
512,8,57,0.109302
512,8,58,0.108812
512,8,59,0.108743
512,8,60,0.121943
512,8,61,0.116635
512,8,62,0.109162
512,8,63,0.109092
512,8,64,0.104832
512,8,65,0.104692
512,8,66,0.104762
512,8,67,0.103784
512,8,68,0.104552
512,8,69,0.105041
512,8,70,0.122153
512,8,71,0.107695
512,8,72,0.104483
512,8,73,0.104761
512,8,74,0.104902
512,8,75,0.105041
512,8,76,0.104901
512,8,77,0.104483
512,8,78,0.104971
512,8,79,0.116425
512,8,80,0.104483
512,8,81,0.109231
512,8,82,0.108673
512,8,83,0.108603
512,8,84,0.108813
512,8,85,0.108743
512,8,86,0.109372
512,8,87,0.108743
512,8,88,0.111676
512,8,89,0.108533
512,8,90,0.108953
512,8,91,0.108673
512,8,92,0.109023
512,8,93,0.109302
512,8,94,0.109022
512,8,95,0.109092
512,8,96,0.109022
